# WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z,B,K,H,Y,W
5.955443382263183594e-01,7.356919050216674805e-01,6.830330789853178430e-08,5.398320555686950684e-01,6.307412981986999512e-01,5.941260233521461487e-02,4.733563959598541260e-01,5.783134102821350098e-01,4.800031706690788269e-02,4.094262421131134033e-01,5.867449045181274414e-01,3.041356801986694336e-02,3.463014960289001465e-01,5.960118174552917480e-01,6.450790911912918091e-03,4.640361368656158447e-01,5.060613751411437988e-01,-6.378549337387084961e-02,3.476693034172058105e-01,5.175247192382812500e-01,-4.976498708128929138e-02,2.840732038021087646e-01,5.334318876266479492e-01,-3.173864260315895081e-02,2.290349900722503662e-01,5.479221343994140625e-01,-2.526485174894332886e-02,4.664580225944519043e-01,5.663846731185913086e-01,-9.509280323982238770e-02,3.353473246097564697e-01,5.757426619529724121e-01,-7.593331485986709595e-02,2.654799222946166992e-01,5.945559144020080566e-01,-5.625234544277191162e-02,2.061517834663391113e-01,6.025646924972534180e-01,-5.676012858748435974e-02,4.589229822158813477e-01,6.375532150268554688e-01,-1.100701764225959778e-01,3.775855898857116699e-01,6.675593256950378418e-01,-5.147040262818336487e-02,4.233470857143402100e-01,6.958663463592529297e-01,-1.175440568476915359e-02,4.599134922027587891e-01,6.907615065574645996e-01,-1.032414659857749939e-02,4.425034821033477783e-01,6.992990970611572266e-01,-1.219791918992996216e-01,4.055062532424926758e-01,7.321698665618896484e-01,-6.871309876441955566e-02,4.411972463130950928e-01,7.495554685592651367e-01,-3.890626132488250732e-02,4.711731970310211182e-01,7.393331527709960938e-01,-3.411424160003662109e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.775487780570983887e-01,7.052114009857177734e-01,-6.596919774892739952e-07,3.941182792186737061e-01,6.494469642639160156e-01,-4.173869639635086060e-02,3.279706239700317383e-01,5.650467276573181152e-01,-6.980140507221221924e-02,2.800621092319488525e-01,4.862832427024841309e-01,-9.634880721569061279e-02,2.316260039806365967e-01,4.433457255363464355e-01,-1.151865422725677490e-01,4.154662787914276123e-01,4.542929530143737793e-01,-4.830994084477424622e-02,4.442348778247833252e-01,3.962725102901458740e-01,-8.776815980672836304e-02,4.559850990772247314e-01,4.776141345500946045e-01,-1.005448624491691589e-01,4.512199461460113525e-01,5.415964126586914062e-01,-1.028504371643066406e-01,4.792083203792572021e-01,4.541018605232238770e-01,-4.576018080115318298e-02,5.062925219535827637e-01,3.928281366825103760e-01,-1.004993617534637451e-01,4.963041543960571289e-01,4.901432991027832031e-01,-1.157490164041519165e-01,4.782155156135559082e-01,5.503614544868469238e-01,-1.163229867815971375e-01,5.324042439460754395e-01,4.673230350017547607e-01,-4.779093340039253235e-02,5.596565604209899902e-01,4.128516912460327148e-01,-1.005044355988502502e-01,5.403657555580139160e-01,4.981524050235748291e-01,-9.891074895858764648e-02,5.169436931610107422e-01,5.570231676101684570e-01,-8.501331508159637451e-02,5.734527111053466797e-01,4.908926486968994141e-01,-5.219459533691406250e-02,6.177282333374023438e-01,4.115000665187835693e-01,-8.393333852291107178e-02,6.482362747192382812e-01,3.660159409046173096e-01,-8.783698827028274536e-02,6.716463565826416016e-01,3.152137398719787598e-01,-8.493062853813171387e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.376288354396820068e-01,7.165485620498657227e-01,5.030167926634021569e-07,3.734244406223297119e-01,6.237872242927551270e-01,-1.705124601721763611e-02,3.733910322189331055e-01,5.093033313751220703e-01,-5.868380889296531677e-03,4.174923300743103027e-01,4.249017238616943359e-01,2.470480278134346008e-03,4.366230070590972900e-01,3.646837472915649414e-01,1.414511911571025848e-02,3.956409990787506104e-01,4.716780781745910645e-01,3.970232978463172913e-02,3.918046951293945312e-01,3.622439801692962646e-01,3.094076737761497498e-02,3.899105191230773926e-01,2.943436205387115479e-01,2.260300330817699432e-02,3.888344168663024902e-01,2.320922911167144775e-01,1.772070489823818207e-02,4.483347535133361816e-01,4.781558513641357422e-01,3.798406571149826050e-02,4.647692739963531494e-01,3.604107499122619629e-01,1.729305647313594818e-02,4.696611166000366211e-01,2.816979885101318359e-01,-3.321190830320119858e-03,4.742363691329956055e-01,2.157382965087890625e-01,-1.193378120660781860e-02,4.939158558845520020e-01,5.022453069686889648e-01,3.004495985805988312e-02,4.820058643817901611e-01,4.357661604881286621e-01,-1.760191842913627625e-02,4.560997486114501953e-01,5.102861523628234863e-01,-3.017043136060237885e-02,4.455568194389343262e-01,5.712453126907348633e-01,-2.046588249504566193e-02,5.360721349716186523e-01,5.306199789047241211e-01,2.152872271835803986e-02,5.132763981819152832e-01,4.842253327369689941e-01,-1.844445057213306427e-02,4.836669266223907471e-01,5.431208014488220215e-01,-2.161838300526142120e-02,4.721707701683044434e-01,5.915189981460571289e-01,-1.225287746638059616e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.674131274223327637e-01,7.236969470977783203e-01,-8.902802051125036087e-07,3.825529515743255615e-01,6.733860373497009277e-01,-2.037440426647663116e-02,3.344309926033020020e-01,5.725550651550292969e-01,-2.787531539797782898e-02,3.213513791561126709e-01,4.817065894603729248e-01,-3.856717422604560852e-02,2.984019219875335693e-01,4.273983836174011230e-01,-4.302766546607017517e-02,4.067437052726745605e-01,4.715081453323364258e-01,-1.092889229767024517e-03,4.168514311313629150e-01,3.878361880779266357e-01,-3.930857777595520020e-02,4.217153787612915039e-01,4.653932750225067139e-01,-5.948650464415550232e-02,4.226602911949157715e-01,5.351095199584960938e-01,-6.541049480438232422e-02,4.649373292922973633e-01,4.653696119785308838e-01,-4.847973119467496872e-03,4.771963357925415039e-01,3.782102465629577637e-01,-5.718548223376274109e-02,4.706267714500427246e-01,4.758455455303192139e-01,-7.575375586748123169e-02,4.600467979907989502e-01,5.475659966468811035e-01,-7.443904876708984375e-02,5.126261115074157715e-01,4.737351536750793457e-01,-1.411963813006877899e-02,5.297899246215820312e-01,3.887728154659271240e-01,-6.077338010072708130e-02,5.184656977653503418e-01,4.688583016395568848e-01,-5.870142206549644470e-02,5.070966482162475586e-01,5.337090492248535156e-01,-4.238369315862655640e-02,5.557011365890502930e-01,4.941807985305786133e-01,-2.494020946323871613e-02,5.818479061126708984e-01,4.210183918476104736e-01,-5.052819103002548218e-02,5.930377244949340820e-01,3.857717812061309814e-01,-5.264199525117874146e-02,5.986877083778381348e-01,3.461681008338928223e-01,-4.687783494591712952e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.089651346206665039e-01,7.219026088714599609e-01,-7.391619192276266403e-07,4.414415359497070312e-01,6.686996221542358398e-01,-8.893472142517566681e-03,4.034048318862915039e-01,5.970003008842468262e-01,-1.476089283823966980e-02,4.017614424228668213e-01,5.236769318580627441e-01,-2.671899273991584778e-02,4.160446226596832275e-01,4.653280079364776611e-01,-3.618979454040527344e-02,4.469367563724517822e-01,5.399543642997741699e-01,1.960420608520507812e-02,4.455071389675140381e-01,4.824215173721313477e-01,-9.442147798836231232e-03,4.500229656696319580e-01,5.308493971824645996e-01,-3.071157075464725494e-02,4.579482078552246094e-01,5.803782343864440918e-01,-3.836046159267425537e-02,4.843167066574096680e-01,5.389131903648376465e-01,1.307404041290283203e-02,4.813396930694580078e-01,4.861831068992614746e-01,-1.657804101705551147e-02,4.826954305171966553e-01,5.496859550476074219e-01,-3.076452203094959259e-02,4.894401729106903076e-01,6.006842255592346191e-01,-3.201913833618164062e-02,5.214095115661621094e-01,5.410354137420654297e-01,1.291515654884278774e-03,5.159457921981811523e-01,4.893671274185180664e-01,-2.621354162693023682e-02,5.112186670303344727e-01,5.492734313011169434e-01,-2.412524260580539703e-02,5.157468914985656738e-01,5.982807874679565430e-01,-1.296272780746221542e-02,5.597375631332397461e-01,5.487117767333984375e-01,-1.183732878416776657e-02,5.552670955657958984e-01,4.821871221065521240e-01,-2.431521192193031311e-02,5.456278920173645020e-01,5.131900310516357422e-01,-1.479700207710266113e-02,5.450647473335266113e-01,5.518488883972167969e-01,-2.037744037806987762e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.087696909904479980e-01,8.293088078498840332e-01,-5.727403049604617991e-07,4.257281720638275146e-01,7.754833698272705078e-01,-3.906142339110374451e-02,3.730724155902862549e-01,6.983877420425415039e-01,-6.112908944487571716e-02,3.513468205928802490e-01,6.087070703506469727e-01,-8.158162236213684082e-02,3.433298468589782715e-01,5.466319918632507324e-01,-9.328678250312805176e-02,4.487544596195220947e-01,6.120834946632385254e-01,-2.689464949071407318e-02,4.801642894744873047e-01,5.431326627731323242e-01,-6.107590720057487488e-02,4.794152379035949707e-01,6.116894483566284180e-01,-7.359562069177627563e-02,4.697795510292053223e-01,6.721216440200805664e-01,-7.699490338563919067e-02,5.037856698036193848e-01,6.165893077850341797e-01,-2.096826583147048950e-02,5.242970585823059082e-01,5.528990030288696289e-01,-6.494258344173431396e-02,5.081893205642700195e-01,6.393400430679321289e-01,-7.635441422462463379e-02,4.920946061611175537e-01,6.850289702415466309e-01,-7.628495991230010986e-02,5.495537519454956055e-01,6.260671615600585938e-01,-2.126765623688697815e-02,5.765595436096191406e-01,5.382305979728698730e-01,-6.346828490495681763e-02,5.594075918197631836e-01,5.982023477554321289e-01,-5.905439332127571106e-02,5.431784987449645996e-01,6.444371342658996582e-01,-4.660217836499214172e-02,5.869489908218383789e-01,6.488484740257263184e-01,-2.447915636003017426e-02,6.321759223937988281e-01,5.866673588752746582e-01,-5.558661371469497681e-02,6.607578992843627930e-01,5.533159971237182617e-01,-6.261369585990905762e-02,6.852328181266784668e-01,5.116492509841918945e-01,-6.153291463851928711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.153272807598114014e-01,7.682932615280151367e-01,-9.273091450268111657e-07,3.349643349647521973e-01,7.106211185455322266e-01,-1.926402561366558075e-02,2.860533595085144043e-01,6.305963397026062012e-01,-3.128962591290473938e-02,2.777634263038635254e-01,5.485519170761108398e-01,-4.729438200592994690e-02,2.772381603717803955e-01,4.795820116996765137e-01,-5.906343087553977966e-02,3.381019234657287598e-01,5.499335527420043945e-01,8.562980219721794128e-03,3.281090855598449707e-01,4.891794323921203613e-01,-3.373764082789421082e-02,3.316513299942016602e-01,5.621582865715026855e-01,-6.152418628334999084e-02,3.400141596794128418e-01,6.236230731010437012e-01,-7.218650728464126587e-02,3.835791647434234619e-01,5.489443540573120117e-01,2.105174120515584946e-03,3.699218034744262695e-01,4.880407452583312988e-01,-4.331972450017929077e-02,3.732033073902130127e-01,5.781646370887756348e-01,-5.961797386407852173e-02,3.847071826457977295e-01,6.434819102287292480e-01,-5.826227739453315735e-02,4.284301698207855225e-01,5.536134839057922363e-01,-1.123980060219764709e-02,4.132533073425292969e-01,5.018380284309387207e-01,-5.442555993795394897e-02,4.106179475784301758e-01,5.911229252815246582e-01,-4.660665243864059448e-02,4.190395176410675049e-01,6.532828211784362793e-01,-2.708910591900348663e-02,4.755186736583709717e-01,5.667265653610229492e-01,-2.669040113687515259e-02,4.525309801101684570e-01,5.164694190025329590e-01,-5.026243254542350769e-02,4.439596533775329590e-01,5.763046145439147949e-01,-3.760885074734687805e-02,4.493775069713592529e-01,6.222919225692749023e-01,-1.946952380239963531e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.492694020271301270e-01,6.418285369873046875e-01,5.674595513482927345e-07,5.719987750053405762e-01,5.298928022384643555e-01,1.875398447737097740e-03,4.688679277896881104e-01,5.058864951133728027e-01,-3.716454654932022095e-02,3.774495124816894531e-01,5.711004734039306641e-01,-7.080680876970291138e-02,3.195559978485107422e-01,6.340005993843078613e-01,-1.072107702493667603e-01,4.346241056919097900e-01,4.749612510204315186e-01,-1.574491709470748901e-01,2.820148169994354248e-01,5.423247218132019043e-01,-2.059748470783233643e-01,2.017086446285247803e-01,5.758790969848632812e-01,-2.360989898443222046e-01,1.311889290809631348e-01,5.981814861297607422e-01,-2.606116235256195068e-01,4.512354731559753418e-01,5.722787380218505859e-01,-1.694945693016052246e-01,2.814585566520690918e-01,6.342312693595886230e-01,-2.377150207757949829e-01,1.762566566467285156e-01,6.595546007156372070e-01,-2.722544372081756592e-01,1.001926362514495850e-01,6.823349595069885254e-01,-3.018110692501068115e-01,4.669303596019744873e-01,6.746220588684082031e-01,-1.632656753063201904e-01,3.550318479537963867e-01,7.085494995117187500e-01,-1.742845028638839722e-01,4.008677601814270020e-01,6.866872310638427734e-01,-1.305844336748123169e-01,4.415938854217529297e-01,6.624658703804016113e-01,-1.071943193674087524e-01,4.804422259330749512e-01,7.501848340034484863e-01,-1.570635139942169189e-01,4.103778004646301270e-01,7.592434883117675781e-01,-1.455781459808349609e-01,4.488800168037414551e-01,7.449955940246582031e-01,-1.039752140641212463e-01,4.786023199558258057e-01,7.268803715705871582e-01,-7.773844152688980103e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.205400347709655762e-01,8.188430070877075195e-01,5.415324153545952868e-07,3.602383434772491455e-01,7.686278820037841797e-01,-4.709191620349884033e-02,3.379561305046081543e-01,6.822614073753356934e-01,-7.216026633977890015e-02,3.647165596485137939e-01,6.101933717727661133e-01,-9.258768707513809204e-02,4.172399640083312988e-01,5.521207451820373535e-01,-1.124667376279830933e-01,3.524142503738403320e-01,5.301178097724914551e-01,-3.244512900710105896e-02,3.046995997428894043e-01,4.255449473857879639e-01,-5.660285428166389465e-02,2.740507721900939941e-01,3.554851412773132324e-01,-7.778414338827133179e-02,2.522680163383483887e-01,2.900858223438262939e-01,-9.672925621271133423e-02,4.064416587352752686e-01,5.195305943489074707e-01,-3.754923492670059204e-02,4.008223116397857666e-01,3.845717012882232666e-01,-6.009178981184959412e-02,4.000321030616760254e-01,2.969864904880523682e-01,-8.541824668645858765e-02,3.996587693691253662e-01,2.228542268276214600e-01,-1.054615750908851624e-01,4.532104730606079102e-01,5.452678203582763672e-01,-4.989003390073776245e-02,4.820093214511871338e-01,4.292863607406616211e-01,-9.207775443792343140e-02,5.024525523185729980e-01,3.471577465534210205e-01,-1.295682191848754883e-01,5.200927257537841797e-01,2.833006978034973145e-01,-1.540244072675704956e-01,4.931496977806091309e-01,5.908653736114501953e-01,-6.467707455158233643e-02,4.737880229949951172e-01,5.068377852439880371e-01,-1.111658588051795959e-01,4.431852102279663086e-01,5.337749719619750977e-01,-1.288874745368957520e-01,4.202373921871185303e-01,5.767673254013061523e-01,-1.396607160568237305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.210938513278961182e-01,7.759538292884826660e-01,-9.456705356569727883e-07,3.425177931785583496e-01,7.090937495231628418e-01,-1.619370654225349426e-02,2.975880205631256104e-01,6.192701458930969238e-01,-2.653953805565834045e-02,2.936554551124572754e-01,5.339613556861877441e-01,-4.147484898567199707e-02,2.967139482498168945e-01,4.637300670146942139e-01,-5.257535353302955627e-02,3.515576124191284180e-01,5.399351716041564941e-01,1.129500288516283035e-02,3.453305065631866455e-01,4.803682267665863037e-01,-2.952834963798522949e-02,3.414354622364044189e-01,5.508880019187927246e-01,-5.644992738962173462e-02,3.428456187248229980e-01,6.127403974533081055e-01,-6.666989624500274658e-02,3.973731100559234619e-01,5.441204309463500977e-01,3.294156631454825401e-03,3.869887292385101318e-01,4.818692505359649658e-01,-4.061532765626907349e-02,3.842640221118927002e-01,5.682859420776367188e-01,-5.701073259115219116e-02,3.893401622772216797e-01,6.374124288558959961e-01,-5.570479109883308411e-02,4.429512321949005127e-01,5.533958077430725098e-01,-1.121099479496479034e-02,4.291002154350280762e-01,5.022230744361877441e-01,-5.315066501498222351e-02,4.237283468246459961e-01,5.874870419502258301e-01,-4.672752693295478821e-02,4.280183315277099609e-01,6.521012187004089355e-01,-2.832063101232051849e-02,4.899634420871734619e-01,5.704681277275085449e-01,-2.748375385999679565e-02,4.685717821121215820e-01,5.178579092025756836e-01,-5.096523091197013855e-02,4.597135782241821289e-01,5.751140713691711426e-01,-3.898376226425170898e-02,4.636253416538238525e-01,6.229335069656372070e-01,-2.114348672330379486e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.313979268074035645e-01,7.126195430755615234e-01,2.927564821675332496e-07,6.523773670196533203e-01,6.175410151481628418e-01,6.462237238883972168e-02,5.699998140335083008e-01,5.862201452255249023e-01,4.635971412062644958e-02,5.070040225982666016e-01,6.162033081054687500e-01,1.932124793529510498e-02,4.477949440479278564e-01,6.435002088546752930e-01,-1.441186852753162384e-02,5.475896596908569336e-01,5.227286815643310547e-01,-7.438304275274276733e-02,4.423655569553375244e-01,5.642115473747253418e-01,-7.212450355291366577e-02,3.818611502647399902e-01,5.858418345451354980e-01,-5.954425036907196045e-02,3.307158052921295166e-01,6.076571941375732422e-01,-5.550738051533699036e-02,5.638130307197570801e-01,5.895133018493652344e-01,-1.167412102222442627e-01,4.307712316513061523e-01,6.234732866287231445e-01,-1.168820038437843323e-01,3.563739359378814697e-01,6.522530317306518555e-01,-1.042787358164787292e-01,2.998590767383575439e-01,6.772361993789672852e-01,-1.067668050527572632e-01,5.738630890846252441e-01,6.671183705329895020e-01,-1.413341164588928223e-01,4.750266075134277344e-01,7.177923321723937988e-01,-9.861036390066146851e-02,5.198375582695007324e-01,7.260263562202453613e-01,-5.046320334076881409e-02,5.558280944824218750e-01,7.071600556373596191e-01,-3.846891596913337708e-02,5.800623893737792969e-01,7.351926565170288086e-01,-1.622081398963928223e-01,5.165627598762512207e-01,7.714924812316894531e-01,-1.122655570507049561e-01,5.504218935966491699e-01,7.729155421257019043e-01,-6.989093869924545288e-02,5.806165337562561035e-01,7.530431151390075684e-01,-5.359640344977378845e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.464257061481475830e-01,7.679408788681030273e-01,5.806516583106713369e-07,3.744094967842102051e-01,6.871130466461181641e-01,-2.152406238019466400e-02,3.702523708343505859e-01,5.725824832916259766e-01,-1.972483657300472260e-02,4.154318273067474365e-01,4.802867174148559570e-01,-2.046535536646842957e-02,4.357411265373229980e-01,4.140333235263824463e-01,-1.747274398803710938e-02,4.001168012619018555e-01,5.267740488052368164e-01,1.918561011552810669e-02,3.849203884601593018e-01,4.063185453414916992e-01,-2.673014765605330467e-03,3.735198974609375000e-01,3.319658041000366211e-01,-1.771765761077404022e-02,3.672795295715332031e-01,2.660515904426574707e-01,-2.633856981992721558e-02,4.548082947731018066e-01,5.255818367004394531e-01,1.431162469089031219e-02,4.595795571804046631e-01,3.870462477207183838e-01,-2.142708562314510345e-02,4.622382819652557373e-01,2.904282212257385254e-01,-4.834288358688354492e-02,4.706037938594818115e-01,2.104895710945129395e-01,-5.951190367341041565e-02,5.027796626091003418e-01,5.470203757286071777e-01,4.373431671410799026e-03,4.805195927619934082e-01,4.791792929172515869e-01,-4.975834116339683533e-02,4.531492292881011963e-01,5.644584894180297852e-01,-5.343895778059959412e-02,4.447892308235168457e-01,6.326404809951782227e-01,-3.667281940579414368e-02,5.477226972579956055e-01,5.782274603843688965e-01,-7.234279997646808624e-03,5.121729373931884766e-01,5.394371747970581055e-01,-4.948240518569946289e-02,4.826395511627197266e-01,6.053734421730041504e-01,-4.544655233621597290e-02,4.744777381420135498e-01,6.535292863845825195e-01,-2.979735285043716431e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.503388702869415283e-01,7.594839930534362793e-01,1.025025994749739766e-06,3.666372597217559814e-01,7.033363580703735352e-01,-2.906292118132114410e-02,3.325370550155639648e-01,5.808507800102233887e-01,-3.544105216860771179e-02,3.519873023033142090e-01,4.729209244251251221e-01,-4.339651763439178467e-02,3.744701743125915527e-01,3.998055160045623779e-01,-4.799353331327438354e-02,3.952525258064270020e-01,4.895057082176208496e-01,3.637431422248482704e-03,3.898905515670776367e-01,3.746424019336700439e-01,-1.109173987060785294e-02,3.845466673374176025e-01,3.138687610626220703e-01,-1.964161172509193420e-02,3.810076117515563965e-01,2.565512657165527344e-01,-2.594603598117828369e-02,4.492355585098266602e-01,4.967885315418243408e-01,-1.396215520799160004e-03,4.826174676418304443e-01,3.615991473197937012e-01,-3.390971198678016663e-02,5.035745501518249512e-01,2.715309262275695801e-01,-5.834606289863586426e-02,5.228623151779174805e-01,1.983377635478973389e-01,-6.866700202226638794e-02,4.945432543754577637e-01,5.310872197151184082e-01,-1.068846043199300766e-02,4.906047880649566650e-01,4.709609150886535645e-01,-6.712654232978820801e-02,4.672083258628845215e-01,5.623118281364440918e-01,-7.346793264150619507e-02,4.560891389846801758e-01,6.309649944305419922e-01,-5.829929560422897339e-02,5.365149378776550293e-01,5.723960995674133301e-01,-2.110646851360797882e-02,5.238232016563415527e-01,5.251023173332214355e-01,-6.881389021873474121e-02,5.036859512329101562e-01,5.920358896255493164e-01,-6.630740314722061157e-02,4.934456050395965576e-01,6.462947130203247070e-01,-5.119776725769042969e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.413057267665863037e-01,7.706766724586486816e-01,6.955876301617536228e-07,3.765356242656707764e-01,6.887966394424438477e-01,-2.619636058807373047e-02,3.779154419898986816e-01,5.624214410781860352e-01,-3.109002672135829926e-02,4.276047348976135254e-01,4.720492959022521973e-01,-3.788533061742782593e-02,4.525492787361145020e-01,4.000355601310729980e-01,-4.149133712053298950e-02,4.131216406822204590e-01,5.105400085449218750e-01,-1.107956515625119209e-03,3.943075537681579590e-01,3.838300704956054688e-01,-2.430374547839164734e-02,3.812814950942993164e-01,3.073327541351318359e-01,-3.660941496491432190e-02,3.751741647720336914e-01,2.389672249555587769e-01,-4.388105496764183044e-02,4.732262790203094482e-01,5.208140015602111816e-01,-7.741999346762895584e-03,4.952203035354614258e-01,3.879260718822479248e-01,-4.533125832676887512e-02,5.106328129768371582e-01,2.913672924041748047e-01,-7.037471979856491089e-02,5.297645330429077148e-01,2.143932878971099854e-01,-8.079192787408828735e-02,5.214465856552124023e-01,5.561607480049133301e-01,-1.876305602490901947e-02,4.985732436180114746e-01,4.974626302719116211e-01,-7.546632736921310425e-02,4.607683718204498291e-01,5.858141779899597168e-01,-7.680697739124298096e-02,4.451491236686706543e-01,6.580287218093872070e-01,-5.876733735203742981e-02,5.620346069335937500e-01,5.984334349632263184e-01,-3.159288689494132996e-02,5.249275565147399902e-01,5.617675781250000000e-01,-7.692653685808181763e-02,4.878611862659454346e-01,6.259455084800720215e-01,-7.183600962162017822e-02,4.736121892929077148e-01,6.767046451568603516e-01,-5.554932728409767151e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.763644695281982422e-01,6.892136335372924805e-01,3.058249546938895946e-07,3.160812258720397949e-01,6.290279030799865723e-01,-1.375759392976760864e-02,2.939482331275939941e-01,5.331950783729553223e-01,-1.671335659921169281e-02,3.336521685123443604e-01,4.831488132476806641e-01,-2.138427644968032837e-02,3.842944204807281494e-01,5.015176534652709961e-01,-2.753647789359092712e-02,3.456904888153076172e-01,4.406024217605590820e-01,6.488908082246780396e-03,3.455122113227844238e-01,3.541119992733001709e-01,-4.005422815680503845e-03,3.458130359649658203e-01,2.991281151771545410e-01,-2.036362141370773315e-02,3.473896384239196777e-01,2.497898936271667480e-01,-3.594256564974784851e-02,3.869803845882415771e-01,4.343267381191253662e-01,-1.480119884945452213e-03,3.858414292335510254e-01,3.414327502250671387e-01,-9.488008916378021240e-03,3.847413361072540283e-01,2.810550332069396973e-01,-2.501926384866237640e-02,3.815927803516387939e-01,2.274663746356964111e-01,-3.798567503690719604e-02,4.237143993377685547e-01,4.467005133628845215e-01,-1.353343389928340912e-02,4.232885241508483887e-01,3.583161532878875732e-01,-2.207396179437637329e-02,4.197537302970886230e-01,2.980526685714721680e-01,-3.648079559206962585e-02,4.134293794631958008e-01,2.467064261436462402e-01,-4.796002060174942017e-02,4.593915343284606934e-01,4.746294021606445312e-01,-2.849753201007843018e-02,4.605179429054260254e-01,3.974980115890502930e-01,-3.931998461484909058e-02,4.570177793502807617e-01,3.457774519920349121e-01,-4.764730855822563171e-02,4.502051770687103271e-01,3.000077605247497559e-01,-5.443697422742843628e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
