# validation_accuracy,testing_accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
80.31088082901555,100.0,tanh,63-51-39-27,0.0001,adaptive,0.0004,
80.31088082901555,99.48096885813149,tanh,63-51-39-27,0.0004,adaptive,0.1,
80.31088082901555,100.0,tanh,63-51-39-27,0.0007,adaptive,0.01,
80.31088082901555,99.76931949250289,tanh,63-42-27-27,0.1,adaptive,0.0004,
80.31088082901555,99.25028835063438,tanh,63-42-27-27,0.01,adaptive,0.04,
80.31088082901555,99.7116493656286,tanh,63-42-27-27,0.001,adaptive,0.007,
80.31088082901555,100.0,tanh,63-42-27-27,0.001,adaptive,0.0001,
80.31088082901555,88.9850057670127,logistic,63-18-27,0.1,adaptive,0.007,
80.31088082901555,87.8316032295271,logistic,63-18-27,0.01,adaptive,0.007,
80.31088082901555,90.71510957324107,logistic,63-18-27,0.01,adaptive,0.0004,
80.31088082901555,84.89042675893887,logistic,63-18-27,0.07,adaptive,0.4,
80.31088082901555,90.8881199538639,logistic,63-18-27,0.07,adaptive,0.0004,
80.31088082901555,89.90772779700116,logistic,63-18-27,0.001,adaptive,0.1,
80.31088082901555,90.25374855824683,logistic,63-18-27,0.001,adaptive,0.001,
80.31088082901555,89.38869665513263,logistic,63-18-27,0.001,adaptive,0.007,
80.31088082901555,90.48442906574394,logistic,63-18-27,0.004,adaptive,0.004,
80.31088082901555,85.92848904267589,logistic,63-18-27,0.007,adaptive,0.4,
80.31088082901555,85.29411764705883,logistic,63-18-27,0.0007,adaptive,0.4,
80.31088082901555,95.21337946943483,logistic,63-36-27,0.1,adaptive,0.001,
80.31088082901555,86.67820069204151,logistic,63-36-27,0.7,adaptive,0.4,
80.31088082901555,95.040369088812,logistic,63-36-27,0.7,adaptive,0.001,
80.31088082901555,97.75086505190312,logistic,63-36-27,0.01,adaptive,0.001,
80.31088082901555,87.19723183391004,logistic,63-36-27,0.04,adaptive,0.4,
80.31088082901555,94.34832756632065,logistic,63-36-27,0.07,adaptive,0.001,
80.31088082901555,96.07843137254902,logistic,63-36-27,0.001,adaptive,0.001,
80.31088082901555,95.73241061130334,logistic,63-36-27,0.007,adaptive,0.004,
80.31088082901555,97.40484429065745,logistic,63-51-39-27,0.01,adaptive,0.0001,
80.31088082901555,98.9042675893887,logistic,63-51-39-27,0.004,adaptive,0.01,
80.31088082901555,99.7116493656286,logistic,63-51-39-27,0.007,adaptive,0.01,
80.31088082901555,96.1361014994233,logistic,63-42-27-27,0.4,adaptive,0.001,
80.31088082901555,98.55824682814303,logistic,63-42-27-27,0.4,adaptive,0.004,
80.31088082901555,94.7520184544406,logistic,63-42-27-27,0.7,adaptive,0.001,
80.31088082901555,85.52479815455594,logistic,63-42-27-27,0.04,adaptive,0.7,
80.31088082901555,94.80968858131487,logistic,63-42-27-27,0.04,adaptive,0.007,
80.31088082901555,97.69319492502883,logistic,63-42-27-27,0.001,adaptive,0.0007,
80.31088082901555,85.40945790080738,logistic,63-42-27-27,0.0004,adaptive,0.7,
80.13816925734024,92.96424452133795,tanh,63-18-27,0.04,adaptive,0.001,
80.13816925734024,93.25259515570934,tanh,63-18-27,0.0007,adaptive,0.007,
80.13816925734024,94.29065743944636,tanh,63-18-27,0.0007,adaptive,0.0001,
80.13816925734024,99.07727797001154,tanh,63-36-27,0.4,adaptive,0.0007,
80.13816925734024,98.84659746251442,tanh,63-36-27,0.01,adaptive,0.0004,
80.13816925734024,97.17416378316032,tanh,63-36-27,0.01,adaptive,0.0007,
80.13816925734024,98.96193771626297,tanh,63-36-27,0.04,adaptive,0.007,
80.13816925734024,98.50057670126874,tanh,63-36-27,0.001,adaptive,0.0007,
80.13816925734024,99.36562860438293,tanh,63-36-27,0.004,adaptive,0.004,
80.13816925734024,99.65397923875432,tanh,63-36-27,0.007,adaptive,0.01,
80.13816925734024,99.30795847750865,tanh,63-36-27,0.0004,adaptive,0.01,
80.13816925734024,98.6159169550173,tanh,63-36-27,0.0007,adaptive,0.004,
80.13816925734024,100.0,tanh,63-51-39-27,0.1,adaptive,0.007,
80.13816925734024,100.0,tanh,63-51-39-27,0.7,adaptive,0.001,
80.13816925734024,100.0,tanh,63-51-39-27,0.7,adaptive,0.0001,
80.13816925734024,99.94232987312573,tanh,63-51-39-27,0.07,adaptive,0.004,
80.13816925734024,99.30795847750865,tanh,63-51-39-27,0.007,adaptive,0.01,
80.13816925734024,99.59630911188005,tanh,63-51-39-27,0.0004,adaptive,0.01,
80.13816925734024,100.0,tanh,63-51-39-27,0.0007,adaptive,0.001,
80.13816925734024,99.88465974625143,tanh,63-42-27-27,0.1,adaptive,0.01,
80.13816925734024,97.63552479815456,tanh,63-42-27-27,0.7,adaptive,0.0001,
80.13816925734024,99.88465974625143,tanh,63-42-27-27,0.7,adaptive,0.0004,
80.13816925734024,99.94232987312573,tanh,63-42-27-27,0.007,adaptive,0.04,
80.13816925734024,98.44290657439446,tanh,63-42-27-27,0.0001,adaptive,0.004,
80.13816925734024,99.48096885813149,tanh,63-42-27-27,0.0004,adaptive,0.0004,
80.13816925734024,99.25028835063438,tanh,63-42-27-27,0.0007,adaptive,0.04,
80.13816925734024,88.46597462514417,logistic,63-18-27,0.4,adaptive,0.01,
80.13816925734024,85.35178777393311,logistic,63-18-27,0.7,adaptive,0.4,
80.13816925734024,89.38869665513263,logistic,63-18-27,0.07,adaptive,0.004,
80.13816925734024,85.98615916955016,logistic,63-18-27,0.001,adaptive,0.4,
80.13816925734024,88.23529411764706,logistic,63-18-27,0.001,adaptive,0.01,
80.13816925734024,90.13840830449827,logistic,63-18-27,0.0001,adaptive,0.0004,
80.13816925734024,89.15801614763552,logistic,63-18-27,0.0007,adaptive,0.007,
80.13816925734024,97.40484429065745,logistic,63-36-27,0.04,adaptive,0.01,
80.13816925734024,95.5594002306805,logistic,63-36-27,0.0001,adaptive,0.0001,
80.13816925734024,95.90542099192618,logistic,63-51-39-27,0.001,adaptive,0.0001,
80.13816925734024,99.48096885813149,logistic,63-51-39-27,0.007,adaptive,0.0007,
80.13816925734024,98.32756632064591,logistic,63-51-39-27,0.0001,adaptive,0.01,
80.13816925734024,98.55824682814303,logistic,63-42-27-27,0.1,adaptive,0.004,
80.13816925734024,97.69319492502883,logistic,63-42-27-27,0.1,adaptive,0.0004,
80.13816925734024,94.34832756632065,logistic,63-42-27-27,0.4,adaptive,0.007,
80.13816925734024,95.5594002306805,logistic,63-42-27-27,0.007,adaptive,0.007,
80.13816925734024,97.40484429065745,logistic,63-42-27-27,0.0004,adaptive,0.0007,
80.13816925734024,93.88696655132641,logistic,63-42-27-27,0.0007,adaptive,0.0001,
79.96545768566494,91.86851211072664,tanh,63-18-27,0.1,adaptive,0.001,
79.96545768566494,92.38754325259517,tanh,63-18-27,0.04,adaptive,0.04,
79.96545768566494,92.38754325259517,tanh,63-18-27,0.001,adaptive,0.004,
79.96545768566494,99.53863898500576,tanh,63-36-27,0.4,adaptive,0.0001,
79.96545768566494,99.53863898500576,tanh,63-36-27,0.7,adaptive,0.0001,
79.96545768566494,99.4232987312572,tanh,63-36-27,0.01,adaptive,0.001,
79.96545768566494,99.25028835063438,tanh,63-36-27,0.01,adaptive,0.004,
79.96545768566494,97.57785467128028,tanh,63-36-27,0.001,adaptive,0.001,
79.96545768566494,100.0,tanh,63-51-39-27,0.4,adaptive,0.001,
79.96545768566494,100.0,tanh,63-51-39-27,0.7,adaptive,0.007,
79.96545768566494,99.88465974625143,tanh,63-51-39-27,0.07,adaptive,0.01,
79.96545768566494,100.0,tanh,63-51-39-27,0.001,adaptive,0.001,
79.96545768566494,100.0,tanh,63-51-39-27,0.004,adaptive,0.0001,
79.96545768566494,100.0,tanh,63-51-39-27,0.0001,adaptive,0.0007,
79.96545768566494,100.0,tanh,63-51-39-27,0.0004,adaptive,0.004,
79.96545768566494,100.0,tanh,63-42-27-27,0.4,adaptive,0.04,
79.96545768566494,99.94232987312573,tanh,63-42-27-27,0.7,adaptive,0.01,
79.96545768566494,99.88465974625143,tanh,63-42-27-27,0.04,adaptive,0.0007,
79.96545768566494,99.88465974625143,tanh,63-42-27-27,0.07,adaptive,0.004,
79.96545768566494,98.67358708189158,tanh,63-42-27-27,0.007,adaptive,0.001,
79.96545768566494,99.76931949250289,tanh,63-42-27-27,0.0001,adaptive,0.001,
79.96545768566494,98.84659746251442,tanh,63-42-27-27,0.0004,adaptive,0.01,
79.96545768566494,100.0,tanh,63-42-27-27,0.0004,adaptive,0.0001,
79.96545768566494,87.71626297577855,logistic,63-18-27,0.1,adaptive,0.004,
79.96545768566494,85.40945790080738,logistic,63-18-27,0.04,adaptive,0.4,
79.96545768566494,91.34948096885813,logistic,63-18-27,0.04,adaptive,0.001,
79.96545768566494,90.19607843137256,logistic,63-18-27,0.0001,adaptive,0.01,
79.96545768566494,88.86966551326412,logistic,63-18-27,0.0004,adaptive,0.004,
79.96545768566494,91.75317185697808,logistic,63-18-27,0.0004,adaptive,0.007,
79.96545768566494,90.83044982698962,logistic,63-18-27,0.0004,adaptive,0.0001,
79.96545768566494,91.11880046136102,logistic,63-18-27,0.0004,adaptive,0.0007,
79.96545768566494,95.32871972318338,logistic,63-36-27,0.04,adaptive,0.007,
79.96545768566494,98.55824682814303,logistic,63-36-27,0.004,adaptive,0.001,
79.96545768566494,95.38638985005767,logistic,63-36-27,0.007,adaptive,0.0007,
79.96545768566494,85.98615916955016,logistic,63-51-39-27,0.1,adaptive,0.7,
79.96545768566494,93.82929642445214,logistic,63-51-39-27,0.01,adaptive,0.0004,
79.96545768566494,96.48212226066897,logistic,63-51-39-27,0.04,adaptive,0.001,
79.96545768566494,85.92848904267589,logistic,63-51-39-27,0.07,adaptive,0.7,
79.96545768566494,98.26989619377161,logistic,63-51-39-27,0.004,adaptive,0.0004,
79.96545768566494,98.26989619377161,logistic,63-51-39-27,0.0001,adaptive,0.004,
79.96545768566494,99.30795847750865,logistic,63-51-39-27,0.0004,adaptive,0.01,
79.96545768566494,97.05882352941177,logistic,63-42-27-27,0.01,adaptive,0.01,
79.96545768566494,85.87081891580162,logistic,63-42-27-27,0.001,adaptive,0.7,
79.96545768566494,98.9042675893887,logistic,63-42-27-27,0.001,adaptive,0.007,
79.96545768566494,92.04152249134948,logistic,63-42-27-27,0.004,adaptive,0.0001,
79.96545768566494,94.11764705882352,logistic,63-42-27-27,0.007,adaptive,0.001,
79.96545768566494,98.44290657439446,logistic,63-42-27-27,0.007,adaptive,0.004,
79.96545768566494,93.31026528258363,logistic,63-42-27-27,0.0004,adaptive,0.007,
79.96545768566494,95.5594002306805,logistic,63-42-27-27,0.0007,adaptive,0.004,
79.96545768566494,96.65513264129181,logistic,63-42-27-27,0.0007,adaptive,0.007,
79.79274611398964,92.15686274509804,tanh,63-18-27,0.1,adaptive,0.01,
79.79274611398964,92.04152249134948,tanh,63-18-27,0.4,adaptive,0.0007,
79.79274611398964,91.34948096885813,tanh,63-18-27,0.7,adaptive,0.0007,
79.79274611398964,93.31026528258363,tanh,63-18-27,0.01,adaptive,0.01,
79.79274611398964,93.25259515570934,tanh,63-18-27,0.01,adaptive,0.0004,
79.79274611398964,99.01960784313727,tanh,63-36-27,0.07,adaptive,0.001,
79.79274611398964,98.21222606689734,tanh,63-36-27,0.07,adaptive,0.0001,
79.79274611398964,97.75086505190312,tanh,63-36-27,0.0001,adaptive,0.01,
79.79274611398964,98.44290657439446,tanh,63-36-27,0.0001,adaptive,0.007,
79.79274611398964,97.75086505190312,tanh,63-36-27,0.0007,adaptive,0.0004,
79.79274611398964,100.0,tanh,63-51-39-27,0.7,adaptive,0.004,
79.79274611398964,100.0,tanh,63-51-39-27,0.001,adaptive,0.0007,
79.79274611398964,100.0,tanh,63-51-39-27,0.007,adaptive,0.0007,
79.79274611398964,99.25028835063438,tanh,63-42-27-27,0.001,adaptive,0.01,
79.79274611398964,99.25028835063438,tanh,63-42-27-27,0.0007,adaptive,0.004,
79.79274611398964,88.23529411764706,logistic,63-18-27,0.1,adaptive,0.001,
79.79274611398964,88.46597462514417,logistic,63-18-27,0.01,adaptive,0.004,
79.79274611398964,90.13840830449827,logistic,63-18-27,0.001,adaptive,0.0001,
79.79274611398964,88.29296424452133,logistic,63-18-27,0.007,adaptive,0.0007,
79.79274611398964,90.94579008073818,logistic,63-18-27,0.0001,adaptive,0.004,
79.79274611398964,90.19607843137256,logistic,63-18-27,0.0001,adaptive,0.0007,
79.79274611398964,95.21337946943483,logistic,63-36-27,0.4,adaptive,0.001,
79.79274611398964,96.1361014994233,logistic,63-36-27,0.004,adaptive,0.0004,
79.79274611398964,95.79008073817762,logistic,63-36-27,0.007,adaptive,0.001,
79.79274611398964,96.1361014994233,logistic,63-36-27,0.007,adaptive,0.0001,
79.79274611398964,99.36562860438293,logistic,63-51-39-27,0.1,adaptive,0.0007,
79.79274611398964,99.19261822376009,logistic,63-51-39-27,0.01,adaptive,0.007,
79.79274611398964,85.92848904267589,logistic,63-51-39-27,0.001,adaptive,0.7,
79.79274611398964,96.48212226066897,logistic,63-51-39-27,0.001,adaptive,0.0007,
79.79274611398964,98.6159169550173,logistic,63-51-39-27,0.004,adaptive,0.004,
79.79274611398964,99.07727797001154,logistic,63-51-39-27,0.0001,adaptive,0.0007,
79.79274611398964,96.1361014994233,logistic,63-42-27-27,0.1,adaptive,0.007,
79.79274611398964,95.96309111880046,logistic,63-42-27-27,0.01,adaptive,0.004,
79.79274611398964,96.1361014994233,logistic,63-42-27-27,0.07,adaptive,0.001,
79.79274611398964,97.00115340253748,logistic,63-42-27-27,0.0001,adaptive,0.004,
79.79274611398964,93.25259515570934,logistic,63-42-27-27,0.0001,adaptive,0.0004,
79.79274611398964,97.69319492502883,logistic,63-42-27-27,0.0007,adaptive,0.0004,
79.62003454231433,95.38638985005767,tanh,63-18-27,0.001,adaptive,0.0001,
79.62003454231433,98.96193771626297,tanh,63-36-27,0.7,adaptive,0.01,
79.62003454231433,99.19261822376009,tanh,63-36-27,0.07,adaptive,0.0004,
79.62003454231433,98.96193771626297,tanh,63-36-27,0.007,adaptive,0.001,
79.62003454231433,100.0,tanh,63-51-39-27,0.1,adaptive,0.01,
79.62003454231433,99.07727797001154,tanh,63-51-39-27,0.1,adaptive,0.001,
79.62003454231433,100.0,tanh,63-51-39-27,0.1,adaptive,0.0007,
79.62003454231433,100.0,tanh,63-51-39-27,0.4,adaptive,0.007,
79.62003454231433,100.0,tanh,63-51-39-27,0.04,adaptive,0.01,
79.62003454231433,100.0,tanh,63-51-39-27,0.001,adaptive,0.0001,
79.62003454231433,100.0,tanh,63-51-39-27,0.007,adaptive,0.004,
79.62003454231433,100.0,tanh,63-51-39-27,0.0007,adaptive,0.0001,
79.62003454231433,98.32756632064591,tanh,63-42-27-27,0.1,adaptive,0.004,
79.62003454231433,99.19261822376009,tanh,63-42-27-27,0.01,adaptive,0.07,
79.62003454231433,99.48096885813149,tanh,63-42-27-27,0.001,adaptive,0.004,
79.62003454231433,99.30795847750865,tanh,63-42-27-27,0.001,adaptive,0.0007,
79.62003454231433,98.44290657439446,tanh,63-42-27-27,0.004,adaptive,0.01,
79.62003454231433,99.76931949250289,tanh,63-42-27-27,0.004,adaptive,0.0001,
79.62003454231433,99.48096885813149,tanh,63-42-27-27,0.0004,adaptive,0.0007,
79.62003454231433,98.26989619377161,tanh,63-42-27-27,0.0007,adaptive,0.01,
79.62003454231433,98.6159169550173,tanh,63-42-27-27,0.0007,adaptive,0.001,
79.62003454231433,89.04267589388697,logistic,63-18-27,0.01,adaptive,0.0001,
79.62003454231433,89.38869665513263,logistic,63-18-27,0.04,adaptive,0.0001,
79.62003454231433,90.77277970011534,logistic,63-18-27,0.04,adaptive,0.0007,
79.62003454231433,90.02306805074971,logistic,63-18-27,0.07,adaptive,0.001,
79.62003454231433,85.92848904267589,logistic,63-18-27,0.004,adaptive,0.4,
79.62003454231433,90.77277970011534,logistic,63-18-27,0.007,adaptive,0.001,
79.62003454231433,89.67704728950405,logistic,63-18-27,0.007,adaptive,0.0004,
79.62003454231433,90.19607843137256,logistic,63-18-27,0.0007,adaptive,0.004,
79.62003454231433,83.67935409457901,logistic,63-36-27,0.04,adaptive,0.7,
79.62003454231433,94.69434832756633,logistic,63-36-27,0.0001,adaptive,0.0004,
79.62003454231433,86.62053056516724,logistic,63-51-39-27,0.4,adaptive,0.7,
79.62003454231433,98.26989619377161,logistic,63-51-39-27,0.001,adaptive,0.01,
79.62003454231433,99.88465974625143,logistic,63-51-39-27,0.004,adaptive,0.0007,
79.62003454231433,85.92848904267589,logistic,63-51-39-27,0.0004,adaptive,0.7,
79.62003454231433,86.38985005767013,logistic,63-51-39-27,0.0007,adaptive,0.7,
79.62003454231433,96.88581314878893,logistic,63-42-27-27,0.4,adaptive,0.0001,
79.62003454231433,92.04152249134948,logistic,63-42-27-27,0.4,adaptive,0.0004,
79.62003454231433,85.40945790080738,logistic,63-42-27-27,0.01,adaptive,0.7,
79.62003454231433,94.98269896193771,logistic,63-42-27-27,0.07,adaptive,0.007,
79.62003454231433,93.82929642445214,logistic,63-42-27-27,0.0004,adaptive,0.0001,
79.44732297063904,93.02191464821222,tanh,63-18-27,0.04,adaptive,0.0001,
79.44732297063904,92.15686274509804,tanh,63-18-27,0.07,adaptive,0.01,
79.44732297063904,94.69434832756633,tanh,63-18-27,0.07,adaptive,0.0001,
79.44732297063904,93.82929642445214,tanh,63-18-27,0.001,adaptive,0.01,
79.44732297063904,93.07958477508652,tanh,63-18-27,0.001,adaptive,0.001,
79.44732297063904,92.50288350634371,tanh,63-18-27,0.007,adaptive,0.01,
79.44732297063904,91.63783160322953,tanh,63-18-27,0.007,adaptive,0.0004,
79.44732297063904,93.71395617070357,tanh,63-18-27,0.0001,adaptive,0.004,
79.44732297063904,91.98385236447521,tanh,63-18-27,0.0001,adaptive,0.0007,
79.44732297063904,94.52133794694349,tanh,63-18-27,0.0004,adaptive,0.0001,
79.44732297063904,97.86620530565168,tanh,63-36-27,0.1,adaptive,0.0001,
79.44732297063904,99.65397923875432,tanh,63-36-27,0.001,adaptive,0.0004,
79.44732297063904,100.0,tanh,63-51-39-27,0.04,adaptive,0.004,
79.44732297063904,99.88465974625143,tanh,63-51-39-27,0.07,adaptive,0.001,
79.44732297063904,99.65397923875432,tanh,63-51-39-27,0.0004,adaptive,0.0004,
79.44732297063904,97.69319492502883,tanh,63-42-27-27,0.4,adaptive,0.1,
79.44732297063904,99.76931949250289,tanh,63-42-27-27,0.4,adaptive,0.004,
79.44732297063904,97.28950403690888,tanh,63-42-27-27,0.4,adaptive,0.0001,
79.44732297063904,99.7116493656286,tanh,63-42-27-27,0.7,adaptive,0.001,
79.44732297063904,99.94232987312573,tanh,63-42-27-27,0.07,adaptive,0.01,
79.44732297063904,98.78892733564014,tanh,63-42-27-27,0.001,adaptive,0.001,
79.44732297063904,99.30795847750865,tanh,63-42-27-27,0.004,adaptive,0.0007,
79.44732297063904,98.9042675893887,tanh,63-42-27-27,0.0001,adaptive,0.1,
79.44732297063904,99.36562860438293,tanh,63-42-27-27,0.0001,adaptive,0.007,
79.44732297063904,99.7116493656286,tanh,63-42-27-27,0.0007,adaptive,0.0001,
79.44732297063904,88.69665513264128,logistic,63-18-27,0.004,adaptive,0.0007,
79.44732297063904,90.83044982698962,logistic,63-18-27,0.007,adaptive,0.0001,
79.44732297063904,96.36678200692042,logistic,63-51-39-27,0.4,adaptive,0.0001,
79.44732297063904,97.92387543252595,logistic,63-51-39-27,0.7,adaptive,0.004,
79.44732297063904,98.15455594002307,logistic,63-51-39-27,0.7,adaptive,0.0001,
79.44732297063904,86.21683967704729,logistic,63-51-39-27,0.04,adaptive,0.7,
79.44732297063904,98.32756632064591,logistic,63-51-39-27,0.04,adaptive,0.004,
79.44732297063904,86.159169550173,logistic,63-51-39-27,0.004,adaptive,0.7,
79.44732297063904,98.73125720876585,logistic,63-51-39-27,0.004,adaptive,0.0001,
79.44732297063904,86.27450980392157,logistic,63-51-39-27,0.007,adaptive,0.7,
79.44732297063904,97.69319492502883,logistic,63-51-39-27,0.007,adaptive,0.0004,
79.44732297063904,85.46712802768167,logistic,63-51-39-27,0.0001,adaptive,0.7,
79.44732297063904,98.67358708189158,logistic,63-51-39-27,0.0007,adaptive,0.01,
79.44732297063904,94.23298731257209,logistic,63-51-39-27,0.0007,adaptive,0.004,
79.44732297063904,91.86851211072664,logistic,63-42-27-27,0.1,adaptive,0.0001,
79.44732297063904,95.09803921568627,logistic,63-42-27-27,0.7,adaptive,0.004,
79.44732297063904,93.9446366782007,logistic,63-42-27-27,0.01,adaptive,0.0001,
79.44732297063904,97.17416378316032,logistic,63-42-27-27,0.04,adaptive,0.0007,
79.44732297063904,85.75547866205305,logistic,63-42-27-27,0.07,adaptive,0.7,
79.44732297063904,97.17416378316032,logistic,63-42-27-27,0.004,adaptive,0.01,
79.44732297063904,97.17416378316032,logistic,63-42-27-27,0.007,adaptive,0.0004,
79.44732297063904,97.11649365628604,logistic,63-42-27-27,0.0004,adaptive,0.004,
79.27461139896373,94.23298731257209,tanh,63-18-27,0.1,adaptive,0.0007,
79.27461139896373,92.90657439446368,tanh,63-18-27,0.07,adaptive,0.001,
79.27461139896373,91.23414071510958,tanh,63-18-27,0.001,adaptive,0.0007,
79.27461139896373,92.44521337946944,tanh,63-18-27,0.0001,adaptive,0.01,
79.27461139896373,93.77162629757785,tanh,63-18-27,0.0004,adaptive,0.007,
79.27461139896373,93.19492502883506,tanh,63-18-27,0.0004,adaptive,0.0004,
79.27461139896373,93.88696655132641,tanh,63-18-27,0.0007,adaptive,0.0004,
79.27461139896373,98.32756632064591,tanh,63-36-27,0.1,adaptive,0.0007,
79.27461139896373,99.30795847750865,tanh,63-36-27,0.4,adaptive,0.0004,
79.27461139896373,98.67358708189158,tanh,63-36-27,0.0004,adaptive,0.007,
79.27461139896373,97.28950403690888,tanh,63-36-27,0.0007,adaptive,0.0007,
79.27461139896373,100.0,tanh,63-51-39-27,0.01,adaptive,0.01,
79.27461139896373,100.0,tanh,63-51-39-27,0.07,adaptive,0.007,
79.27461139896373,98.67358708189158,tanh,63-51-39-27,0.0004,adaptive,0.007,
79.27461139896373,100.0,tanh,63-42-27-27,0.04,adaptive,0.0004,
79.27461139896373,99.4232987312572,tanh,63-42-27-27,0.001,adaptive,0.04,
79.27461139896373,99.19261822376009,tanh,63-42-27-27,0.004,adaptive,0.004,
79.27461139896373,99.65397923875432,tanh,63-42-27-27,0.007,adaptive,0.0004,
79.27461139896373,90.02306805074971,logistic,63-18-27,0.04,adaptive,0.004,
79.27461139896373,94.57900807381776,logistic,63-36-27,0.4,adaptive,0.0001,
79.27461139896373,94.7520184544406,logistic,63-36-27,0.4,adaptive,0.0007,
79.27461139896373,84.14071510957324,logistic,63-36-27,0.01,adaptive,0.7,
79.27461139896373,96.02076124567473,logistic,63-36-27,0.07,adaptive,0.004,
79.27461139896373,98.44290657439446,logistic,63-51-39-27,0.07,adaptive,0.007,
79.27461139896373,98.09688581314879,logistic,63-51-39-27,0.001,adaptive,0.0004,
79.27461139896373,99.76931949250289,logistic,63-51-39-27,0.004,adaptive,0.001,
79.27461139896373,99.7116493656286,logistic,63-51-39-27,0.0001,adaptive,0.007,
79.27461139896373,99.25028835063438,logistic,63-51-39-27,0.0007,adaptive,0.0007,
79.27461139896373,85.58246828143022,logistic,63-42-27-27,0.1,adaptive,0.7,
79.27461139896373,93.82929642445214,logistic,63-42-27-27,0.01,adaptive,0.001,
79.27461139896373,97.11649365628604,logistic,63-42-27-27,0.001,adaptive,0.001,
79.10189982728842,92.38754325259517,tanh,63-18-27,0.001,adaptive,0.007,
79.10189982728842,94.23298731257209,tanh,63-18-27,0.001,adaptive,0.0004,
79.10189982728842,97.86620530565168,tanh,63-36-27,0.7,adaptive,0.001,
79.10189982728842,99.19261822376009,tanh,63-36-27,0.0001,adaptive,0.0004,
79.10189982728842,100.0,tanh,63-51-39-27,0.01,adaptive,0.0007,
79.10189982728842,100.0,tanh,63-51-39-27,0.001,adaptive,0.007,
79.10189982728842,100.0,tanh,63-51-39-27,0.0007,adaptive,0.0004,
79.10189982728842,99.88465974625143,tanh,63-42-27-27,0.4,adaptive,0.001,
79.10189982728842,99.7116493656286,tanh,63-42-27-27,0.01,adaptive,0.01,
79.10189982728842,99.30795847750865,tanh,63-42-27-27,0.01,adaptive,0.0004,
79.10189982728842,98.96193771626297,tanh,63-42-27-27,0.04,adaptive,0.04,
79.10189982728842,98.67358708189158,tanh,63-42-27-27,0.04,adaptive,0.0001,
79.10189982728842,98.50057670126874,tanh,63-42-27-27,0.001,adaptive,0.0004,
79.10189982728842,98.9042675893887,tanh,63-42-27-27,0.007,adaptive,0.007,
79.10189982728842,100.0,tanh,63-42-27-27,0.0004,adaptive,0.007,
79.10189982728842,99.13494809688581,tanh,63-42-27-27,0.0007,adaptive,0.0004,
79.10189982728842,90.3114186851211,logistic,63-18-27,0.7,adaptive,0.0007,
79.10189982728842,89.44636678200692,logistic,63-18-27,0.07,adaptive,0.0007,
79.10189982728842,89.85005767012687,logistic,63-18-27,0.001,adaptive,0.004,
79.10189982728842,87.25490196078431,logistic,63-18-27,0.001,adaptive,0.0007,
79.10189982728842,89.56170703575548,logistic,63-18-27,0.0004,adaptive,0.0004,
79.10189982728842,83.85236447520185,logistic,63-36-27,0.1,adaptive,0.7,
79.10189982728842,84.19838523644752,logistic,63-36-27,0.7,adaptive,0.7,
79.10189982728842,83.62168396770473,logistic,63-36-27,0.07,adaptive,0.7,
79.10189982728842,96.07843137254902,logistic,63-36-27,0.07,adaptive,0.0001,
79.10189982728842,83.56401384083046,logistic,63-36-27,0.001,adaptive,0.7,
79.10189982728842,96.36678200692042,logistic,63-36-27,0.0004,adaptive,0.0007,
79.10189982728842,95.040369088812,logistic,63-36-27,0.0007,adaptive,0.004,
79.10189982728842,92.90657439446368,logistic,63-36-27,0.0007,adaptive,0.007,
79.10189982728842,99.01960784313727,logistic,63-51-39-27,0.1,adaptive,0.001,
79.10189982728842,99.30795847750865,logistic,63-51-39-27,0.4,adaptive,0.001,
79.10189982728842,98.50057670126874,logistic,63-51-39-27,0.4,adaptive,0.0007,
79.10189982728842,85.6401384083045,logistic,63-51-39-27,0.7,adaptive,0.7,
79.10189982728842,99.59630911188005,logistic,63-51-39-27,0.7,adaptive,0.01,
79.10189982728842,86.10149942329873,logistic,63-51-39-27,0.01,adaptive,0.7,
79.10189982728842,99.01960784313727,logistic,63-51-39-27,0.01,adaptive,0.001,
79.10189982728842,99.30795847750865,logistic,63-51-39-27,0.04,adaptive,0.0007,
79.10189982728842,97.86620530565168,logistic,63-51-39-27,0.0001,adaptive,0.001,
79.10189982728842,98.73125720876585,logistic,63-51-39-27,0.0007,adaptive,0.001,
79.10189982728842,95.32871972318338,logistic,63-42-27-27,0.1,adaptive,0.0007,
79.10189982728842,86.159169550173,logistic,63-42-27-27,0.7,adaptive,0.7,
79.10189982728842,96.88581314878893,logistic,63-42-27-27,0.04,adaptive,0.0004,
79.10189982728842,85.81314878892734,logistic,63-42-27-27,0.004,adaptive,0.7,
79.10189982728842,94.86735870818916,logistic,63-42-27-27,0.004,adaptive,0.0004,
79.10189982728842,86.10149942329873,logistic,63-42-27-27,0.007,adaptive,0.7,
79.10189982728842,85.52479815455594,logistic,63-42-27-27,0.0001,adaptive,0.7,
79.10189982728842,92.2722029988466,logistic,63-42-27-27,0.0001,adaptive,0.001,
79.10189982728842,91.63783160322953,logistic,63-42-27-27,0.0007,adaptive,0.0007,
78.92918825561313,93.42560553633218,tanh,63-18-27,0.4,adaptive,0.0001,
78.92918825561313,92.84890426758939,tanh,63-18-27,0.01,adaptive,0.0007,
78.92918825561313,93.42560553633218,tanh,63-18-27,0.07,adaptive,0.0007,
