# accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
81.00172711571675,logistic,63-18-27,0.0041,constant,0.015,
81.00172711571675,logistic,63-18-27,0.0041,constant,0.03,
81.00172711571675,logistic,63-18-27,0.0051,constant,0.06,
81.00172711571675,logistic,63-18-27,0.0071,constant,0.045,
81.00172711571675,logistic,63-36-27,0.0031,constant,0.015,
81.00172711571675,logistic,63-51-39-27,0.0001,adaptive,0.03,
81.00172711571675,logistic,63-51-39-27,0.0021,constant,0.015,
81.00172711571675,logistic,63-51-39-27,0.0061,adaptive,0.045,
81.00172711571675,logistic,63-42-27-27,0.0021,constant,0.015,
81.00172711571675,logistic,63-42-27-27,0.0041,adaptive,0.015,
81.00172711571675,logistic,63-42-27-27,0.0041,adaptive,0.045,
81.00172711571675,logistic,63-42-27-27,0.0051,adaptive,0.045,
81.00172711571675,logistic,63-42-27-27,0.0061,constant,0.045,
81.00172711571675,logistic,63-42-27-27,0.0061,constant,0.075,
81.00172711571675,logistic,63-42-27-27,0.0071,adaptive,0.03,
81.00172711571675,relu,63-18-27,0.0051,constant,0.06,
81.00172711571675,relu,63-36-27,0.0001,adaptive,0.075,
81.00172711571675,relu,63-36-27,0.0011,adaptive,0.0,
81.00172711571675,relu,63-36-27,0.0021,constant,0.03,
81.00172711571675,relu,63-36-27,0.0021,constant,0.09,
81.00172711571675,relu,63-36-27,0.0041,constant,0.03,
81.00172711571675,relu,63-36-27,0.0041,adaptive,0.015,
81.00172711571675,relu,63-36-27,0.0051,constant,0.045,
81.00172711571675,relu,63-36-27,0.0051,adaptive,0.06,
81.00172711571675,relu,63-36-27,0.0061,constant,0.06,
81.00172711571675,relu,63-36-27,0.0061,constant,0.09,
81.00172711571675,relu,63-36-27,0.0061,adaptive,0.09,
81.00172711571675,relu,63-36-27,0.0071,constant,0.0,
81.00172711571675,relu,63-36-27,0.0071,adaptive,0.06,
81.00172711571675,relu,63-51-39-27,0.0001,adaptive,0.03,
81.00172711571675,relu,63-51-39-27,0.0021,constant,0.0,
81.00172711571675,relu,63-51-39-27,0.0021,adaptive,0.0,
81.00172711571675,relu,63-51-39-27,0.0031,constant,0.075,
81.00172711571675,relu,63-51-39-27,0.0031,adaptive,0.03,
81.00172711571675,relu,63-51-39-27,0.0031,adaptive,0.09,
81.00172711571675,relu,63-51-39-27,0.0041,constant,0.06,
81.00172711571675,relu,63-51-39-27,0.0061,adaptive,0.075,
81.00172711571675,relu,63-51-39-27,0.0071,constant,0.015,
81.00172711571675,relu,63-51-39-27,0.0071,constant,0.03,
81.00172711571675,relu,63-42-27-27,0.0001,constant,0.0,
81.00172711571675,relu,63-42-27-27,0.0011,adaptive,0.045,
81.00172711571675,relu,63-42-27-27,0.0021,constant,0.0,
81.00172711571675,relu,63-42-27-27,0.0021,constant,0.06,
81.00172711571675,relu,63-42-27-27,0.0021,adaptive,0.09,
81.00172711571675,relu,63-42-27-27,0.0041,adaptive,0.075,
81.00172711571675,relu,63-42-27-27,0.0061,constant,0.09,
80.82901554404145,tanh,63-18-27,0.0001,constant,0.09,
80.82901554404145,tanh,63-18-27,0.0041,constant,0.06,
80.82901554404145,tanh,63-18-27,0.0061,constant,0.015,
80.82901554404145,tanh,63-18-27,0.0061,adaptive,0.06,
80.82901554404145,tanh,63-18-27,0.0061,adaptive,0.075,
80.82901554404145,tanh,63-18-27,0.0071,constant,0.045,
80.82901554404145,tanh,63-36-27,0.0001,constant,0.03,
80.82901554404145,tanh,63-36-27,0.0011,constant,0.015,
80.82901554404145,tanh,63-36-27,0.0021,adaptive,0.015,
80.82901554404145,tanh,63-36-27,0.0041,adaptive,0.0,
80.82901554404145,tanh,63-36-27,0.0071,constant,0.0,
80.82901554404145,tanh,63-18-8-27,0.0021,adaptive,0.03,
80.82901554404145,tanh,63-51-39-27,0.0001,constant,0.06,
80.82901554404145,tanh,63-51-39-27,0.0001,constant,0.075,
80.82901554404145,tanh,63-51-39-27,0.0011,adaptive,0.015,
80.82901554404145,tanh,63-51-39-27,0.0031,constant,0.03,
80.82901554404145,tanh,63-51-39-27,0.0041,constant,0.015,
80.82901554404145,tanh,63-42-27-27,0.0001,adaptive,0.045,
80.82901554404145,tanh,63-42-27-27,0.0021,constant,0.015,
80.82901554404145,tanh,63-42-27-27,0.0031,adaptive,0.045,
80.82901554404145,tanh,63-42-27-27,0.0041,constant,0.015,
80.82901554404145,tanh,63-42-27-27,0.0041,adaptive,0.03,
80.82901554404145,tanh,63-42-27-27,0.0051,constant,0.0,
80.82901554404145,tanh,63-42-27-27,0.0051,constant,0.09,
80.82901554404145,tanh,63-42-27-27,0.0051,adaptive,0.015,
80.82901554404145,logistic,63-18-27,0.0001,adaptive,0.0,
80.82901554404145,logistic,63-18-27,0.0031,adaptive,0.015,
80.82901554404145,logistic,63-18-27,0.0031,adaptive,0.09,
80.82901554404145,logistic,63-18-27,0.0051,constant,0.09,
80.82901554404145,logistic,63-18-27,0.0071,constant,0.0,
80.82901554404145,logistic,63-36-27,0.0011,constant,0.0,
80.82901554404145,logistic,63-36-27,0.0011,adaptive,0.0,
80.82901554404145,logistic,63-36-27,0.0021,constant,0.105,
80.82901554404145,logistic,63-36-27,0.0051,constant,0.0,
80.82901554404145,logistic,63-36-27,0.0061,constant,0.0,
80.82901554404145,logistic,63-36-27,0.0061,constant,0.045,
80.82901554404145,logistic,63-18-8-27,0.0031,constant,0.09,
80.82901554404145,logistic,63-51-39-27,0.0041,constant,0.015,
80.82901554404145,logistic,63-51-39-27,0.0051,adaptive,0.045,
80.82901554404145,logistic,63-51-39-27,0.0061,constant,0.0,
80.82901554404145,logistic,63-51-39-27,0.0071,constant,0.045,
80.82901554404145,logistic,63-42-27-27,0.0011,constant,0.015,
80.82901554404145,logistic,63-42-27-27,0.0011,constant,0.045,
80.82901554404145,logistic,63-42-27-27,0.0021,constant,0.045,
80.82901554404145,logistic,63-42-27-27,0.0041,constant,0.06,
80.82901554404145,logistic,63-42-27-27,0.0051,adaptive,0.015,
80.82901554404145,logistic,63-42-27-27,0.0061,constant,0.015,
80.82901554404145,relu,63-18-27,0.0011,constant,0.075,
80.82901554404145,relu,63-18-27,0.0011,constant,0.09,
80.82901554404145,relu,63-18-27,0.0011,adaptive,0.105,
80.82901554404145,relu,63-18-27,0.0021,constant,0.015,
80.82901554404145,relu,63-18-27,0.0021,constant,0.045,
80.82901554404145,relu,63-18-27,0.0021,adaptive,0.09,
80.82901554404145,relu,63-18-27,0.0041,adaptive,0.075,
80.82901554404145,relu,63-18-27,0.0071,adaptive,0.075,
80.82901554404145,relu,63-36-27,0.0001,constant,0.06,
80.82901554404145,relu,63-36-27,0.0011,constant,0.105,
80.82901554404145,relu,63-36-27,0.0021,constant,0.045,
80.82901554404145,relu,63-36-27,0.0021,constant,0.06,
80.82901554404145,relu,63-36-27,0.0021,adaptive,0.0,
80.82901554404145,relu,63-36-27,0.0031,constant,0.0,
80.82901554404145,relu,63-36-27,0.0031,adaptive,0.03,
80.82901554404145,relu,63-36-27,0.0041,adaptive,0.105,
80.82901554404145,relu,63-36-27,0.0051,adaptive,0.075,
80.82901554404145,relu,63-36-27,0.0071,constant,0.06,
80.82901554404145,relu,63-51-39-27,0.0001,constant,0.075,
80.82901554404145,relu,63-51-39-27,0.0021,adaptive,0.015,
80.82901554404145,relu,63-51-39-27,0.0031,constant,0.015,
80.82901554404145,relu,63-51-39-27,0.0031,constant,0.045,
80.82901554404145,relu,63-51-39-27,0.0041,constant,0.0,
80.82901554404145,relu,63-51-39-27,0.0041,constant,0.015,
80.82901554404145,relu,63-51-39-27,0.0061,constant,0.03,
80.82901554404145,relu,63-51-39-27,0.0071,constant,0.06,
80.82901554404145,relu,63-51-39-27,0.0071,adaptive,0.075,
80.82901554404145,relu,63-51-39-27,0.0071,adaptive,0.105,
80.82901554404145,relu,63-42-27-27,0.0001,constant,0.09,
80.82901554404145,relu,63-42-27-27,0.0041,adaptive,0.105,
80.82901554404145,relu,63-42-27-27,0.0051,adaptive,0.075,
80.82901554404145,relu,63-42-27-27,0.0061,adaptive,0.03,
80.82901554404145,relu,63-42-27-27,0.0071,constant,0.015,
80.82901554404145,relu,63-42-27-27,0.0071,constant,0.045,
80.82901554404145,relu,63-42-27-27,0.0071,constant,0.105,
80.65630397236615,tanh,63-18-27,0.0011,constant,0.0,
80.65630397236615,tanh,63-18-27,0.0011,constant,0.045,
80.65630397236615,tanh,63-18-27,0.0011,adaptive,0.015,
80.65630397236615,tanh,63-18-27,0.0031,constant,0.015,
80.65630397236615,tanh,63-18-27,0.0031,constant,0.045,
80.65630397236615,tanh,63-18-27,0.0041,constant,0.03,
80.65630397236615,tanh,63-18-27,0.0041,adaptive,0.06,
80.65630397236615,tanh,63-18-27,0.0051,constant,0.015,
80.65630397236615,tanh,63-18-27,0.0051,constant,0.105,
80.65630397236615,tanh,63-18-27,0.0051,adaptive,0.03,
80.65630397236615,tanh,63-18-27,0.0071,constant,0.06,
80.65630397236615,tanh,63-18-27,0.0071,constant,0.075,
80.65630397236615,tanh,63-36-27,0.0011,constant,0.03,
80.65630397236615,tanh,63-36-27,0.0031,constant,0.06,
80.65630397236615,tanh,63-36-27,0.0031,adaptive,0.015,
80.65630397236615,tanh,63-36-27,0.0051,constant,0.0,
80.65630397236615,tanh,63-36-27,0.0051,constant,0.03,
80.65630397236615,tanh,63-36-27,0.0071,constant,0.015,
80.65630397236615,tanh,63-18-8-27,0.0061,constant,0.075,
80.65630397236615,tanh,63-51-39-27,0.0011,constant,0.09,
80.65630397236615,tanh,63-51-39-27,0.0041,constant,0.045,
80.65630397236615,tanh,63-51-39-27,0.0041,adaptive,0.0,
80.65630397236615,tanh,63-51-39-27,0.0061,constant,0.045,
80.65630397236615,tanh,63-51-39-27,0.0061,adaptive,0.0,
80.65630397236615,tanh,63-51-39-27,0.0061,adaptive,0.06,
80.65630397236615,tanh,63-51-39-27,0.0071,adaptive,0.015,
80.65630397236615,tanh,63-42-27-27,0.0001,constant,0.045,
80.65630397236615,tanh,63-42-27-27,0.0001,adaptive,0.06,
80.65630397236615,tanh,63-42-27-27,0.0011,constant,0.075,
80.65630397236615,tanh,63-42-27-27,0.0011,constant,0.09,
80.65630397236615,tanh,63-42-27-27,0.0041,constant,0.06,
80.65630397236615,tanh,63-42-27-27,0.0041,constant,0.09,
80.65630397236615,tanh,63-42-27-27,0.0041,adaptive,0.06,
80.65630397236615,tanh,63-42-27-27,0.0051,constant,0.045,
80.65630397236615,tanh,63-42-27-27,0.0071,adaptive,0.0,
80.65630397236615,logistic,63-18-27,0.0001,constant,0.105,
80.65630397236615,logistic,63-18-27,0.0021,constant,0.03,
80.65630397236615,logistic,63-18-27,0.0041,adaptive,0.03,
80.65630397236615,logistic,63-18-27,0.0041,adaptive,0.105,
80.65630397236615,logistic,63-36-27,0.0021,adaptive,0.015,
80.65630397236615,logistic,63-36-27,0.0061,adaptive,0.0,
80.65630397236615,logistic,63-18-8-27,0.0051,adaptive,0.045,
80.65630397236615,logistic,63-18-8-27,0.0061,adaptive,0.045,
80.65630397236615,logistic,63-42-27-27,0.0001,adaptive,0.045,
80.65630397236615,logistic,63-42-27-27,0.0011,adaptive,0.0,
80.65630397236615,logistic,63-42-27-27,0.0021,adaptive,0.06,
80.65630397236615,logistic,63-42-27-27,0.0031,constant,0.0,
80.65630397236615,logistic,63-42-27-27,0.0031,adaptive,0.03,
80.65630397236615,logistic,63-42-27-27,0.0071,constant,0.03,
80.65630397236615,logistic,63-42-27-27,0.0071,adaptive,0.015,
80.65630397236615,relu,63-18-27,0.0001,adaptive,0.06,
80.65630397236615,relu,63-18-27,0.0041,adaptive,0.09,
80.65630397236615,relu,63-18-27,0.0051,adaptive,0.0,
80.65630397236615,relu,63-18-27,0.0051,adaptive,0.09,
80.65630397236615,relu,63-18-27,0.0061,constant,0.06,
80.65630397236615,relu,63-18-27,0.0061,constant,0.075,
80.65630397236615,relu,63-18-27,0.0071,constant,0.09,
80.65630397236615,relu,63-18-27,0.0071,constant,0.105,
80.65630397236615,relu,63-18-27,0.0071,adaptive,0.105,
80.65630397236615,relu,63-36-27,0.0011,adaptive,0.09,
80.65630397236615,relu,63-36-27,0.0021,constant,0.015,
80.65630397236615,relu,63-36-27,0.0021,adaptive,0.015,
80.65630397236615,relu,63-36-27,0.0021,adaptive,0.03,
80.65630397236615,relu,63-36-27,0.0031,constant,0.075,
80.65630397236615,relu,63-36-27,0.0041,adaptive,0.045,
80.65630397236615,relu,63-36-27,0.0041,adaptive,0.09,
80.65630397236615,relu,63-36-27,0.0051,adaptive,0.015,
80.65630397236615,relu,63-36-27,0.0051,adaptive,0.03,
80.65630397236615,relu,63-36-27,0.0071,constant,0.015,
80.65630397236615,relu,63-36-27,0.0071,constant,0.105,
80.65630397236615,relu,63-36-27,0.0071,adaptive,0.0,
80.65630397236615,relu,63-51-39-27,0.0001,adaptive,0.0,
80.65630397236615,relu,63-51-39-27,0.0011,constant,0.09,
80.65630397236615,relu,63-51-39-27,0.0011,adaptive,0.09,
80.65630397236615,relu,63-51-39-27,0.0021,constant,0.105,
80.65630397236615,relu,63-51-39-27,0.0021,adaptive,0.06,
80.65630397236615,relu,63-51-39-27,0.0031,adaptive,0.015,
80.65630397236615,relu,63-51-39-27,0.0041,adaptive,0.015,
80.65630397236615,relu,63-51-39-27,0.0051,constant,0.045,
80.65630397236615,relu,63-51-39-27,0.0051,adaptive,0.045,
80.65630397236615,relu,63-51-39-27,0.0061,constant,0.045,
80.65630397236615,relu,63-51-39-27,0.0061,constant,0.075,
80.65630397236615,relu,63-51-39-27,0.0061,adaptive,0.06,
80.65630397236615,relu,63-51-39-27,0.0071,constant,0.105,
80.65630397236615,relu,63-42-27-27,0.0001,constant,0.105,
80.65630397236615,relu,63-42-27-27,0.0001,adaptive,0.03,
80.65630397236615,relu,63-42-27-27,0.0041,constant,0.045,
80.65630397236615,relu,63-42-27-27,0.0041,adaptive,0.015,
80.65630397236615,relu,63-42-27-27,0.0061,constant,0.045,
80.65630397236615,relu,63-42-27-27,0.0071,adaptive,0.06,
80.48359240069085,tanh,63-18-27,0.0011,constant,0.015,
80.48359240069085,tanh,63-18-27,0.0011,constant,0.03,
80.48359240069085,tanh,63-18-27,0.0021,adaptive,0.0,
80.48359240069085,tanh,63-18-27,0.0021,adaptive,0.075,
80.48359240069085,tanh,63-18-27,0.0041,constant,0.015,
80.48359240069085,tanh,63-18-27,0.0041,adaptive,0.0,
80.48359240069085,tanh,63-36-27,0.0051,constant,0.015,
80.48359240069085,tanh,63-36-27,0.0061,adaptive,0.0,
80.48359240069085,tanh,63-36-27,0.0071,constant,0.075,
80.48359240069085,tanh,63-51-39-27,0.0001,adaptive,0.03,
80.48359240069085,tanh,63-51-39-27,0.0011,constant,0.03,
80.48359240069085,tanh,63-51-39-27,0.0021,adaptive,0.09,
80.48359240069085,tanh,63-51-39-27,0.0031,constant,0.045,
80.48359240069085,tanh,63-51-39-27,0.0031,adaptive,0.03,
80.48359240069085,tanh,63-51-39-27,0.0071,constant,0.045,
80.48359240069085,tanh,63-42-27-27,0.0011,constant,0.0,
80.48359240069085,tanh,63-42-27-27,0.0011,adaptive,0.0,
80.48359240069085,tanh,63-42-27-27,0.0021,constant,0.0,
80.48359240069085,tanh,63-42-27-27,0.0021,adaptive,0.075,
80.48359240069085,tanh,63-42-27-27,0.0031,adaptive,0.015,
80.48359240069085,tanh,63-42-27-27,0.0031,adaptive,0.09,
80.48359240069085,tanh,63-42-27-27,0.0041,constant,0.105,
80.48359240069085,tanh,63-42-27-27,0.0041,adaptive,0.105,
80.48359240069085,tanh,63-42-27-27,0.0051,adaptive,0.09,
80.48359240069085,tanh,63-42-27-27,0.0061,adaptive,0.015,
80.48359240069085,tanh,63-42-27-27,0.0061,adaptive,0.03,
80.48359240069085,tanh,63-42-27-27,0.0071,constant,0.0,
80.48359240069085,logistic,63-18-27,0.0011,constant,0.0,
80.48359240069085,logistic,63-18-27,0.0011,constant,0.045,
80.48359240069085,logistic,63-18-27,0.0051,adaptive,0.06,
80.48359240069085,logistic,63-18-27,0.0071,constant,0.03,
80.48359240069085,logistic,63-36-27,0.0021,adaptive,0.0,
80.48359240069085,logistic,63-36-27,0.0071,adaptive,0.015,
80.48359240069085,logistic,63-18-8-27,0.0021,constant,0.105,
80.48359240069085,logistic,63-51-39-27,0.0001,adaptive,0.045,
80.48359240069085,logistic,63-42-27-27,0.0021,adaptive,0.015,
80.48359240069085,logistic,63-42-27-27,0.0041,constant,0.015,
80.48359240069085,logistic,63-42-27-27,0.0051,constant,0.03,
80.48359240069085,logistic,63-42-27-27,0.0061,constant,0.03,
80.48359240069085,relu,63-18-27,0.0021,adaptive,0.0,
80.48359240069085,relu,63-18-27,0.0051,constant,0.015,
80.48359240069085,relu,63-18-27,0.0061,constant,0.03,
80.48359240069085,relu,63-36-27,0.0031,adaptive,0.075,
80.48359240069085,relu,63-36-27,0.0051,constant,0.06,
80.48359240069085,relu,63-36-27,0.0051,adaptive,0.045,
80.48359240069085,relu,63-51-39-27,0.0001,constant,0.03,
80.48359240069085,relu,63-51-39-27,0.0011,constant,0.0,
80.48359240069085,relu,63-51-39-27,0.0021,constant,0.03,
80.48359240069085,relu,63-51-39-27,0.0041,constant,0.045,
80.48359240069085,relu,63-51-39-27,0.0041,adaptive,0.045,
80.48359240069085,relu,63-51-39-27,0.0051,constant,0.03,
80.48359240069085,relu,63-51-39-27,0.0051,constant,0.06,
80.48359240069085,relu,63-51-39-27,0.0051,adaptive,0.0,
80.48359240069085,relu,63-51-39-27,0.0061,adaptive,0.015,
80.48359240069085,relu,63-42-27-27,0.0001,constant,0.015,
80.48359240069085,relu,63-42-27-27,0.0011,constant,0.0,
80.48359240069085,relu,63-42-27-27,0.0011,constant,0.03,
80.48359240069085,relu,63-42-27-27,0.0011,constant,0.045,
80.48359240069085,relu,63-42-27-27,0.0031,constant,0.0,
80.48359240069085,relu,63-42-27-27,0.0031,constant,0.09,
80.48359240069085,relu,63-42-27-27,0.0031,adaptive,0.075,
80.48359240069085,relu,63-42-27-27,0.0061,constant,0.015,
80.48359240069085,relu,63-42-27-27,0.0061,adaptive,0.105,
80.48359240069085,relu,63-42-27-27,0.0071,adaptive,0.075,
80.31088082901555,tanh,63-18-27,0.0021,constant,0.0,
80.31088082901555,tanh,63-18-27,0.0021,adaptive,0.105,
80.31088082901555,tanh,63-18-27,0.0041,adaptive,0.09,
80.31088082901555,tanh,63-18-27,0.0061,adaptive,0.0,
80.31088082901555,tanh,63-36-27,0.0041,constant,0.0,
80.31088082901555,tanh,63-36-27,0.0041,constant,0.105,
80.31088082901555,tanh,63-36-27,0.0051,adaptive,0.045,
80.31088082901555,tanh,63-36-27,0.0061,adaptive,0.015,
80.31088082901555,tanh,63-18-8-27,0.0001,constant,0.075,
80.31088082901555,tanh,63-18-8-27,0.0011,adaptive,0.015,
80.31088082901555,tanh,63-18-8-27,0.0041,constant,0.03,
80.31088082901555,tanh,63-51-39-27,0.0001,constant,0.09,
80.31088082901555,tanh,63-51-39-27,0.0001,adaptive,0.075,
80.31088082901555,tanh,63-51-39-27,0.0001,adaptive,0.105,
80.31088082901555,tanh,63-51-39-27,0.0011,constant,0.015,
80.31088082901555,tanh,63-51-39-27,0.0021,constant,0.045,
80.31088082901555,tanh,63-51-39-27,0.0041,adaptive,0.015,
80.31088082901555,tanh,63-51-39-27,0.0041,adaptive,0.03,
80.31088082901555,tanh,63-51-39-27,0.0041,adaptive,0.06,
80.31088082901555,tanh,63-51-39-27,0.0051,constant,0.0,
80.31088082901555,tanh,63-51-39-27,0.0061,adaptive,0.045,
80.31088082901555,tanh,63-42-27-27,0.0001,constant,0.015,
80.31088082901555,tanh,63-42-27-27,0.0001,adaptive,0.075,
80.31088082901555,tanh,63-42-27-27,0.0021,adaptive,0.06,
80.31088082901555,tanh,63-42-27-27,0.0061,constant,0.015,
80.31088082901555,tanh,63-42-27-27,0.0071,adaptive,0.03,
80.31088082901555,logistic,63-18-27,0.0021,constant,0.045,
80.31088082901555,logistic,63-18-27,0.0021,constant,0.06,
80.31088082901555,logistic,63-18-27,0.0031,adaptive,0.03,
80.31088082901555,logistic,63-18-27,0.0031,adaptive,0.105,
80.31088082901555,logistic,63-18-27,0.0041,adaptive,0.015,
80.31088082901555,logistic,63-36-27,0.0031,constant,0.0,
80.31088082901555,logistic,63-36-27,0.0041,adaptive,0.0,
80.31088082901555,logistic,63-18-8-27,0.0001,constant,0.045,
80.31088082901555,logistic,63-18-8-27,0.0021,adaptive,0.105,
80.31088082901555,logistic,63-51-39-27,0.0041,constant,0.0,
80.31088082901555,logistic,63-42-27-27,0.0011,constant,0.03,
80.31088082901555,logistic,63-42-27-27,0.0061,adaptive,0.015,
80.31088082901555,relu,63-18-27,0.0001,constant,0.0,
80.31088082901555,relu,63-18-27,0.0011,adaptive,0.015,
80.31088082901555,relu,63-18-27,0.0011,adaptive,0.06,
80.31088082901555,relu,63-18-27,0.0021,adaptive,0.015,
80.31088082901555,relu,63-18-27,0.0031,constant,0.045,
80.31088082901555,relu,63-18-27,0.0041,adaptive,0.06,
80.31088082901555,relu,63-18-27,0.0061,adaptive,0.075,
80.31088082901555,relu,63-36-27,0.0001,adaptive,0.09,
80.31088082901555,relu,63-36-27,0.0031,constant,0.03,
80.31088082901555,relu,63-36-27,0.0031,adaptive,0.105,
80.31088082901555,relu,63-36-27,0.0051,constant,0.015,
80.31088082901555,relu,63-36-27,0.0061,constant,0.0,
80.31088082901555,relu,63-36-27,0.0071,constant,0.09,
80.31088082901555,relu,63-51-39-27,0.0001,adaptive,0.045,
80.31088082901555,relu,63-51-39-27,0.0011,adaptive,0.06,
80.31088082901555,relu,63-51-39-27,0.0051,constant,0.0,
80.31088082901555,relu,63-51-39-27,0.0051,adaptive,0.09,
80.31088082901555,relu,63-51-39-27,0.0061,constant,0.015,
80.31088082901555,relu,63-51-39-27,0.0061,adaptive,0.03,
80.31088082901555,relu,63-51-39-27,0.0061,adaptive,0.045,
80.31088082901555,relu,63-51-39-27,0.0071,constant,0.09,
80.31088082901555,relu,63-51-39-27,0.0071,adaptive,0.03,
80.31088082901555,relu,63-42-27-27,0.0001,constant,0.075,
80.31088082901555,relu,63-42-27-27,0.0001,adaptive,0.105,
80.31088082901555,relu,63-42-27-27,0.0011,adaptive,0.075,
80.31088082901555,relu,63-42-27-27,0.0021,constant,0.075,
80.31088082901555,relu,63-42-27-27,0.0021,adaptive,0.015,
80.31088082901555,relu,63-42-27-27,0.0031,adaptive,0.045,
80.31088082901555,relu,63-42-27-27,0.0041,adaptive,0.09,
80.13816925734024,tanh,63-18-27,0.0061,constant,0.0,
80.13816925734024,tanh,63-18-27,0.0061,constant,0.03,
80.13816925734024,tanh,63-18-27,0.0071,adaptive,0.075,
80.13816925734024,tanh,63-36-27,0.0061,adaptive,0.045,
80.13816925734024,tanh,63-18-8-27,0.0031,constant,0.015,
80.13816925734024,tanh,63-18-8-27,0.0041,constant,0.09,
80.13816925734024,tanh,63-18-8-27,0.0051,constant,0.015,
80.13816925734024,tanh,63-18-8-27,0.0051,adaptive,0.03,
80.13816925734024,tanh,63-18-8-27,0.0051,adaptive,0.045,
80.13816925734024,tanh,63-18-8-27,0.0071,constant,0.09,
80.13816925734024,tanh,63-51-39-27,0.0001,constant,0.045,
80.13816925734024,tanh,63-51-39-27,0.0011,adaptive,0.105,
80.13816925734024,tanh,63-51-39-27,0.0021,constant,0.015,
80.13816925734024,tanh,63-51-39-27,0.0061,constant,0.0,
80.13816925734024,tanh,63-42-27-27,0.0021,adaptive,0.0,
80.13816925734024,tanh,63-42-27-27,0.0021,adaptive,0.045,
80.13816925734024,tanh,63-42-27-27,0.0051,constant,0.06,
80.13816925734024,tanh,63-42-27-27,0.0051,adaptive,0.045,
80.13816925734024,tanh,63-42-27-27,0.0061,constant,0.075,
80.13816925734024,logistic,63-18-27,0.0011,constant,0.015,
80.13816925734024,logistic,63-18-27,0.0011,constant,0.105,
80.13816925734024,logistic,63-18-27,0.0021,constant,0.015,
80.13816925734024,logistic,63-18-27,0.0031,constant,0.09,
80.13816925734024,logistic,63-18-27,0.0051,adaptive,0.0,
80.13816925734024,logistic,63-18-27,0.0071,constant,0.105,
80.13816925734024,logistic,63-18-8-27,0.0021,adaptive,0.075,
80.13816925734024,logistic,63-18-8-27,0.0031,adaptive,0.075,
80.13816925734024,logistic,63-18-8-27,0.0041,constant,0.075,
80.13816925734024,logistic,63-18-8-27,0.0071,adaptive,0.045,
80.13816925734024,logistic,63-51-39-27,0.0001,constant,0.015,
80.13816925734024,logistic,63-51-39-27,0.0041,adaptive,0.015,
80.13816925734024,logistic,63-51-39-27,0.0071,constant,0.0,
80.13816925734024,logistic,63-42-27-27,0.0001,adaptive,0.0,
80.13816925734024,logistic,63-42-27-27,0.0001,adaptive,0.015,
80.13816925734024,logistic,63-42-27-27,0.0001,adaptive,0.03,
80.13816925734024,logistic,63-42-27-27,0.0011,constant,0.09,
80.13816925734024,logistic,63-42-27-27,0.0031,adaptive,0.045,
80.13816925734024,logistic,63-42-27-27,0.0061,constant,0.0,
80.13816925734024,relu,63-18-27,0.0001,constant,0.09,
80.13816925734024,relu,63-18-27,0.0011,adaptive,0.075,
80.13816925734024,relu,63-18-27,0.0021,constant,0.0,
80.13816925734024,relu,63-18-27,0.0041,adaptive,0.105,
80.13816925734024,relu,63-18-27,0.0071,constant,0.0,
80.13816925734024,relu,63-18-27,0.0071,adaptive,0.045,
80.13816925734024,relu,63-36-27,0.0021,adaptive,0.06,
80.13816925734024,relu,63-36-27,0.0031,adaptive,0.0,
80.13816925734024,relu,63-36-27,0.0061,adaptive,0.075,
80.13816925734024,relu,63-36-27,0.0071,constant,0.03,
80.13816925734024,relu,63-36-27,0.0071,adaptive,0.03,
80.13816925734024,relu,63-18-8-27,0.0021,adaptive,0.0,
80.13816925734024,relu,63-51-39-27,0.0011,constant,0.015,
80.13816925734024,relu,63-51-39-27,0.0011,constant,0.105,
80.13816925734024,relu,63-51-39-27,0.0051,adaptive,0.105,
80.13816925734024,relu,63-51-39-27,0.0061,adaptive,0.0,
80.13816925734024,relu,63-51-39-27,0.0071,constant,0.0,
80.13816925734024,relu,63-42-27-27,0.0001,adaptive,0.0,
80.13816925734024,relu,63-42-27-27,0.0001,adaptive,0.045,
80.13816925734024,relu,63-42-27-27,0.0001,adaptive,0.06,
80.13816925734024,relu,63-42-27-27,0.0011,constant,0.105,
80.13816925734024,relu,63-42-27-27,0.0021,adaptive,0.03,
80.13816925734024,relu,63-42-27-27,0.0031,constant,0.015,
80.13816925734024,relu,63-42-27-27,0.0031,adaptive,0.09,
80.13816925734024,relu,63-42-27-27,0.0041,constant,0.075,
80.13816925734024,relu,63-42-27-27,0.0041,adaptive,0.045,
80.13816925734024,relu,63-42-27-27,0.0051,constant,0.0,
80.13816925734024,relu,63-42-27-27,0.0051,constant,0.045,
80.13816925734024,relu,63-42-27-27,0.0051,constant,0.075,
80.13816925734024,relu,63-42-27-27,0.0051,adaptive,0.03,
80.13816925734024,relu,63-42-27-27,0.0061,constant,0.0,
80.13816925734024,relu,63-42-27-27,0.0071,constant,0.09,
80.13816925734024,relu,63-42-27-27,0.0071,adaptive,0.015,
79.96545768566494,tanh,63-36-27,0.0021,adaptive,0.03,
79.96545768566494,tanh,63-36-27,0.0071,adaptive,0.015,
79.96545768566494,tanh,63-18-8-27,0.0011,constant,0.045,
79.96545768566494,tanh,63-18-8-27,0.0011,adaptive,0.0,
79.96545768566494,tanh,63-18-8-27,0.0011,adaptive,0.03,
79.96545768566494,tanh,63-18-8-27,0.0011,adaptive,0.045,
79.96545768566494,tanh,63-18-8-27,0.0021,constant,0.0,
